,Address,Year,Flats,Entrance,Height,Square,Latitude,Longitude,city,Flats_per_floor,Street
3836,"ул. шаболовка, 40",1972,64,1,9,2741.6,55.716803,37.607745,moscow,7.111111111111111,ул. шаболовка
32719,"пр-кт юрия гагарина, 25 литер а",1958,105,2,9,7327.0,59.860111,30.334858,spb,5.833333333333333,пр-кт юрия гагарина
36960,"тучков пер., 11/5 литер а",1897,51,8,5,7598.27,59.944914,30.288829,spb,1.275,тучков пер.
28881,"ул. смольная, 19 корпус 2",1968,84,1,12,3658.4,55.84725,37.495527,moscow,7.0,ул. смольная
12543,"ул. скобелевская, 19",2003,138,1,24,8543.0,55.547392,37.556271,moscow,5.75,ул. скобелевская
1273,"ул. крылатские холмы, 32 корпус 3",1988,203,3,17,10985.0,55.765848,37.411346,moscow,3.980392156862745,ул. крылатские холмы
45057,"пр-кт новоизмайловский, 37 литер а",1961,100,5,5,4503.8,59.861123,30.301549,spb,4.0,пр-кт новоизмайловский
31786,"ул. шевченко, 33 литер а",1960,40,2,5,1601.8,59.939582,30.240931,spb,4.0,ул. шевченко
7875,"космодамианская наб., 32-34",1956,143,5,11,10688.6,55.739914,37.643129,moscow,2.6,космодамианская наб.
48199,"ул. коломенская, 8",1936,12,3,2,397.1,55.840811,49.066556,kazan,2.0,ул. коломенская
19296,"ул. павловская, 23",1974,106,1,14,5019.9,55.717137,37.627903,moscow,7.571428571428571,ул. павловская
47281,"ул. швецова, 10 литер а",1937,82,8,6,5356.78,59.897027,30.281579,spb,1.7083333333333333,ул. швецова
38686,"ул. тельмана, 32 корпус 2 литер р",1969,90,6,5,4323.96,59.89185,30.468366,spb,3.0,ул. тельмана
7075,"ул. 4-я марьиной рощи, 8а",1965,80,4,5,3546.0,55.795985,37.625513,moscow,4.0,ул. 4-я марьиной рощи
46810,"новаторов б-р, 3 литер а",1961,50,5,5,2277.4,59.853419,30.265967,spb,2.0,новаторов б-р
41405,"ул. 10-я советская, 8 строение 1",2019,80,1,9,5214.4,59.937053,30.380098,spb,8.88888888888889,ул. 10-я советская
40605,"пр-кт загородный, 10 литер а",1898,28,6,5,5028.11,59.926864,30.344884,spb,0.9333333333333332,пр-кт загородный
45429,"ул. куйбышева, 22 литер а",1901,51,7,5,6068.14,59.956003,30.329028,spb,1.457142857142857,ул. куйбышева
16366,"ореховый б-р, 12 корпус 2",1974,429,12,9,13119.0,55.607377,37.712749,moscow,3.9722222222222223,ореховый б-р
6044,"ул. кастанаевская, 9 корпус 2",1976,133,3,10,7356.0,55.738029,37.494359,moscow,4.433333333333334,ул. кастанаевская
48307,"ул. 2-я старо-аракчинская, 41д",2015,95,5,6,5830.0,55.800944,48.958372,kazan,3.1666666666666665,ул. 2-я старо-аракчинская
7660,"пр-кт федеративный, 44",1963,80,4,5,3492.0,55.753139,37.823772,moscow,4.0,пр-кт федеративный
34780,"пр-кт энтузиастов, 47 корпус 1 литер б",1982,179,5,9,9875.7,59.951195,30.492728,spb,3.9777777777777774,пр-кт энтузиастов
48566,"ул. березовая (лесной городок), 31",2013,20,1,5,1313.4,55.712188,49.184927,kazan,4.0,ул. березовая (лесной городок)
3190,"ул. трофимова, 6",1961,123,4,8,7009.3,55.702871,37.664186,moscow,3.84375,ул. трофимова
39897,"ул. саблинская, 13-15 литер а",1902,122,8,6,8122.76,59.956841,30.306678,spb,2.5416666666666665,ул. саблинская
23069,"ул. дыбенко, 22 корпус 2",2005,104,2,14,6690.1,55.872299,37.485475,moscow,3.7142857142857135,ул. дыбенко
7196,"ул. привольная, 65 корпус 2",1996,41,3,7,3647.0,55.682468,37.848421,moscow,1.9523809523809523,ул. привольная
25090,"ул. 6-я радиальная, 3 корпус 9",2013,289,8,11,19707.7,55.604753,37.664024,moscow,3.284090909090909,ул. 6-я радиальная
5201,"ул. планетная, 41",1960,95,3,8,5605.1,55.805103,37.540641,moscow,3.9583333333333335,ул. планетная
22086,"песчаный пер., 10 корпус 1",1966,119,6,5,4929.6,55.799138,37.50867,moscow,3.9666666666666655,песчаный пер.
20820,"ул. красного маяка, 20 корпус 1",1977,168,3,12,9330.6,55.614536,37.580697,moscow,4.666666666666667,ул. красного маяка
4537,"ул. гамалеи, 23 корпус 1",1958,58,4,5,4319.1,55.802169,37.45557,moscow,2.9,ул. гамалеи
45093,"ул. савушкина, 15 литер а",1956,142,12,5,9164.7,59.985845,30.291272,spb,2.3666666666666667,ул. савушкина
36388,"ул. бабушкина, 97 корпус 2 литер р",1961,80,4,5,3532.1,59.868767,30.448046,spb,4.0,ул. бабушкина
13785,"харьковский проезд, 11 корпус 3",1975,144,4,9,7125.4,55.589376,37.642123,moscow,4.0,харьковский проезд
31485,"ул. тюшина, 12 литер а",1813,11,1,4,661.53,59.916789,30.349241,spb,2.75,ул. тюшина
19179,"ул. раменки, 21",1985,347,4,22,22709.0,55.69008,37.492006,moscow,3.9431818181818175,ул. раменки
35580,"ул. гжатская, 22 корпус 4 литер а",2012,559,5,24,36111.0,60.01365,30.388281,spb,4.658333333333333,ул. гжатская
22876,"ул. плещеева, 26",1982,142,3,12,8167.0,55.889139,37.61927,moscow,3.9444444444444446,ул. плещеева
42739,"ул. можайская, 16 литер а",1905,5,1,6,418.9,59.917114,30.326738,spb,0.8333333333333334,ул. можайская
24819,"п. сосенское, скандинавский б-р, 2 корпус 8",2020,230,2,17,12746.7,55.564781,37.493272,moscow,6.764705882352941,п. сосенское
45806,"ул. федосеенко, 25 литер а",1960,100,5,5,4458.0,59.974446,30.396429,spb,4.0,ул. федосеенко
41486,"ул. трефолева, 35 литер а",1971,11,3,10,6471.6,59.89222,30.262526,spb,0.3666666666666666,ул. трефолева
9650,"ул. мартеновская, 3",1958,61,4,5,4365.5,55.759035,37.806219,moscow,3.05,ул. мартеновская
6076,"ул. воротынская, 10 корпус 1",2001,35,1,9,2965.0,55.889523,37.397862,moscow,3.888888888888889,ул. воротынская
6767,"ш. варшавское, 94",2007,231,1,23,20233.0,55.647204,37.618641,moscow,10.043478260869565,ш. варшавское
1951,"ул. бутырская, 6",1965,221,8,8,11838.0,55.795813,37.585017,moscow,3.453125,ул. бутырская
5872,"ул. планетная, 42",1960,60,3,5,2493.0,55.806353,37.53932,moscow,4.0,ул. планетная
22531,"ул. вяземская, 14",1966,143,4,9,7144.0,55.712888,37.401429,moscow,3.9722222222222223,ул. вяземская
23093,"ул. рождественская, 8",2011,376,6,17,18902.3,55.700826,37.914367,moscow,3.686274509803922,ул. рождественская
13932,"бескудниковский б-р, 22",2003,298,5,17,16850.0,55.864838,37.561877,moscow,3.5058823529411764,бескудниковский б-р
10519,"пр-кт нахимовский, 17 корпус 2",1963,60,3,5,2584.6,55.663395,37.601187,moscow,4.0,пр-кт нахимовский
29328,"ул. онежская, 34 корпус 1",1978,108,1,16,5138.6,55.858468,37.511454,moscow,6.75,ул. онежская
11431,"ул. восточная, 2 корпус 4",1960,114,4,8,4921.1,55.716321,37.659173,moscow,3.5625,ул. восточная
42946,"пр-кт московский, 179 литер а",1940,77,5,6,6277.2,59.858358,30.319875,spb,2.566666666666667,пр-кт московский
5330,"березовая аллея, 5",1979,476,10,12,21861.0,55.853708,37.609937,moscow,3.966666666666667,березовая аллея
41595,"пр-кт тихорецкий, 15 корпус 1 литер а",1964,64,4,5,2749.43,60.015925,30.368671,spb,3.2,пр-кт тихорецкий
11878,"ул. вучетича, 16 корпус 1",1981,83,1,14,4369.0,55.810729,37.560098,moscow,5.928571428571429,ул. вучетича
48616,"ул. короленко, 45",1969,80,4,5,3633.0,55.830457,49.098868,kazan,4.0,ул. короленко
49587,"ул. авангардная, 66 корпус 2",1968,48,3,5,1419.8,55.744368,49.143119,kazan,3.2,ул. авангардная
17910,"ул. веерная, 16 корпус 2",1966,120,6,5,5144.0,55.710002,37.485197,moscow,4.0,ул. веерная
48666,"ул. сеченова, 11",1962,24,3,3,1331.2,55.797837,49.172189,kazan,2.6666666666666665,ул. сеченова
5604,"ул. боженко, 7 корпус 3",1962,80,4,5,3445.5,55.731445,37.404052,moscow,4.0,ул. боженко
34796,"ул. социалистическая, 1/32 литер а",1857,14,3,4,2153.3,59.924321,30.339134,spb,1.1666666666666667,ул. социалистическая
25949,"ул. героев панфиловцев, 35 корпус 3",1971,96,1,12,3648.7,55.853486,37.41458,moscow,8.0,ул. героев панфиловцев
31203,"ул. 9-я парковая, 61 корпус 5",1961,80,4,5,3513.0,55.808938,37.79322,moscow,4.0,ул. 9-я парковая
25640,"ул. барышиха, 42",1994,276,5,14,15935.0,55.854673,37.343308,moscow,3.942857142857143,ул. барышиха
17417,"ш. ярославское, 30",1983,128,1,16,4450.0,55.861045,37.695331,moscow,8.0,ш. ярославское
8349,"кленовый б-р, 13 корпус 2",1978,111,1,16,5307.6,55.680448,37.679323,moscow,6.9375,кленовый б-р
45521,"ул. дыбенко, 22 корпус 1 литер ю",1973,372,11,9,20968.78,59.90566,30.475786,spb,3.757575757575758,ул. дыбенко
14616,"матроса железняка б-р, 31 корпус 2",2004,118,2,15,6608.2,55.837035,37.529016,moscow,3.933333333333333,матроса железняка б-р
45347,"ул. турку, 20 корпус 1 литер а",1972,511,9,10,25633.83,59.867665,30.399214,spb,5.677777777777778,ул. турку
15186,"фрунзенская наб., 16 корпус 1",1960,114,4,8,7699.0,55.730177,37.592446,moscow,3.5625,фрунзенская наб.
10773,"ул. привольная, 61 корпус 3",1997,43,4,4,2972.0,55.683356,37.846867,moscow,2.6875,ул. привольная
3126,"ул. свободы, 48",1989,175,1,22,10335.0,55.848892,37.455013,moscow,7.954545454545454,ул. свободы
20255,"ул. большая академическая, 22",1968,81,1,12,3491.5,55.823454,37.528927,moscow,6.75,ул. большая академическая
40360,"ул. школьная, 15 литер а",1959,68,5,5,4446.7,59.988338,30.288802,spb,2.72,ул. школьная
38602,"пр-кт космонавтов, 38 корпус 2 литер а",1964,118,6,5,5389.0,59.855358,30.354154,spb,3.9333333333333336,пр-кт космонавтов
37280,"ул. 2-я комсомольская, 49 корпус 1 литер а",1967,70,7,5,3177.02,59.82917,30.143077,spb,2.0,ул. 2-я комсомольская
48541,"ул. джаудата файзи, 1",2001,49,1,10,2115.02,55.789735,49.22792,kazan,4.9,ул. джаудата файзи
47917,"октябрьская наб., 88 корпус 2 литер в",1952,4,1,4,1560.7,59.871866,30.470028,spb,1.0,октябрьская наб.
23834,"ул. нижегородская, 16",1967,80,1,12,3460.0,55.737446,37.683455,moscow,6.666666666666667,ул. нижегородская
15730,"ул. чертановская, 51 корпус 6",1972,144,4,9,7089.9,55.602123,37.595393,moscow,4.0,ул. чертановская
44358,"ул. челябинская, 49 литер а",1961,48,3,4,2029.3,59.98399,30.50252,spb,4.0,ул. челябинская
23007,"ул. 2-я владимирская, 26 корпус 1",1966,119,6,5,5149.5,55.754385,37.781084,moscow,3.9666666666666655,ул. 2-я владимирская
48194,"ул. октябрьская, 27а",1962,80,4,5,3666.1,55.841837,49.091448,kazan,4.0,ул. октябрьская
18532,"ул. жуковского, 1/2/10 строение 2",1887,5,1,2,621.3,55.764187,37.644935,moscow,2.5,ул. жуковского
31315,"ул. петра алексеева, 5",1958,215,2,3,1595.0,55.718719,37.430579,moscow,35.833333333333336,ул. петра алексеева
47654,"ул. ивана фомина, 9 литер а",1981,188,2,16,9638.13,60.049402,30.347094,spb,5.875,ул. ивана фомина
20344,"пр-кт андропова, 50 корпус 3",1963,70,1,9,5241.5,55.669087,37.659425,moscow,7.777777777777778,пр-кт андропова
44422,"пр-кт ветеранов, 155 литер а",1971,248,5,9,15819.5,59.835853,30.129333,spb,5.511111111111111,пр-кт ветеранов
46645,"ул. будапештская, 31 корпус 2 литер а",1970,97,2,14,4668.8,59.858824,30.373073,spb,3.4642857142857144,ул. будапештская
16955,"ул. маршала кожедуба, 6 корпус 1",2003,252,2,22,8031.0,55.669107,37.787435,moscow,5.727272727272728,ул. маршала кожедуба
11990,"пр-кт ленинский, 95",1960,404,14,8,22837.0,55.673976,37.525863,moscow,3.607142857142857,пр-кт ленинский
2635,"2-й самотечный пер., 2/4",1962,72,1,9,2559.0,55.777823,37.616566,moscow,8.0,2-й самотечный пер.
41853,"пр-кт северный, 6 корпус 1 литер а",1978,933,24,12,47406.9,60.031252,30.327456,spb,3.239583333333333,пр-кт северный
10650,"ул. новопеределкинская, 9",1988,166,3,14,7565.0,55.640121,37.365406,moscow,3.952380952380953,ул. новопеределкинская
30408,"ул. головачева, 1 корпус 2",1974,98,1,14,4218.4,55.676514,37.805024,moscow,7.0,ул. головачева
29836,"ул. бориса жигуленкова, 25 корпус 1",1959,60,4,5,3313.4,55.767291,37.737821,moscow,3.0,ул. бориса жигуленкова
23200,"пр-кт лермонтовский, 6",1994,208,5,14,13814.0,55.702378,37.848314,moscow,2.9714285714285715,пр-кт лермонтовский
38066,"октябрьская наб., 90 корпус 1 литер и",1927,18,1,4,370.39,59.871369,30.470908,spb,4.5,октябрьская наб.
8163,"гороховский пер., 15",1956,16,1,4,978.9,55.765514,37.667007,moscow,4.0,гороховский пер.
26132,"ш. каширское, 108 корпус 1",1974,239,5,12,7869.0,55.609299,37.716495,moscow,3.983333333333333,ш. каширское
22191,"солнечногорский проезд, 5 корпус 1",1962,79,4,5,3351.9,55.858978,37.521138,moscow,3.95,солнечногорский проезд
48308,"ул. маршала чуйкова, 24",1972,79,4,5,3513.1,55.834649,49.124138,kazan,3.95,ул. маршала чуйкова
46377,"пр-кт стачек, 24 литер щ",1927,40,4,4,2232.5,59.890333,30.273045,spb,2.5,пр-кт стачек
39718,"карельский пер., 3 литер а",1936,78,8,6,4807.9,59.986902,30.295755,spb,1.625,карельский пер.
44735,"14-я в.о. линия, 93 литер б",1905,35,2,6,3127.6,59.946689,30.261969,spb,2.9166666666666665,14-я в.о. линия
32878,"ул. краснодонская, 12 корпус 12 литер а",1950,18,2,3,893.62,59.956142,30.417441,spb,3.0,ул. краснодонская
20525,"ул. булатниковская, 1 корпус 3",1961,48,3,4,2002.4,55.578447,37.656631,moscow,4.0,ул. булатниковская
20188,"ул. малая ордынка, 3",1997,18,1,8,2209.5,55.740426,37.626214,moscow,2.25,ул. малая ордынка
21076,"ул. декабристов, 36 корпус 1",1978,215,6,9,10690.0,55.857725,37.615614,moscow,3.981481481481482,ул. декабристов
27456,"тихорецкий б-р, 12 корпус 2",1978,111,1,16,5326.0,55.678118,37.774194,moscow,6.9375,тихорецкий б-р
18158,"ул. левобережная, 4 корпус 16",2018,144,1,25,8061.6,55.871041,37.475234,moscow,5.76,ул. левобережная
27941,"ул. земляной вал, 24/30 строение 1",1941,48,4,7,3503.0,55.758691,37.657188,moscow,1.7142857142857142,ул. земляной вал
26762,"ш. рублевское, 18 корпус 3",1998,337,6,22,25614.2,55.742119,37.433687,moscow,2.5530303030303028,ш. рублевское
44349,"ул. ропшинская, 1/32 литер а",1905,24,8,5,3180.79,59.957665,30.298055,spb,0.6,ул. ропшинская
33372,"ул. шелгунова, 43 литер т",1967,45,1,9,1996.0,59.862971,30.441156,spb,5.0,ул. шелгунова
18363,"ул. чечулина, 22",1977,286,8,9,14306.0,55.781534,37.832827,moscow,3.9722222222222223,ул. чечулина
218,"ул. покровка, 44",1910,32,2,5,2490.7,55.762865,37.654071,moscow,3.2,ул. покровка
27419,"сиреневый б-р, 32",1963,112,4,8,4813.5,55.802487,37.803892,moscow,3.5,сиреневый б-р
35822,"ул. крыленко, 37 корпус 2 литер м",1969,90,6,5,4344.78,59.897718,30.487401,spb,3.0,ул. крыленко
4210,"боровское, 58 корпус 1",1989,407,6,17,25953.0,55.635945,37.344628,moscow,3.990196078431372,боровское
47491,"ул. всеволода вишневского, 5 литер а",1912,42,4,7,2321.1,59.96702,30.302834,spb,1.5,ул. всеволода вишневского
36510,"ул. лесопарковая, 14 литер а",1958,24,2,3,973.3,59.971591,30.514926,spb,4.0,ул. лесопарковая
3557,"ул. алексея дикого, 7 корпус 1",1968,96,1,12,3662.0,55.748017,37.811824,moscow,8.0,ул. алексея дикого
3149,"ул. сеславинская, 32",1964,144,4,9,6154.0,55.742017,37.489221,moscow,4.0,ул. сеславинская
41479,"ул. куйбышева, 3 литер б",1954,70,3,7,4544.7,59.953908,30.328624,spb,3.333333333333333,ул. куйбышева
14098,"ул. красных зорь, 41",1967,84,1,12,3656.0,55.724778,37.431406,moscow,7.0,ул. красных зорь
34875,"ул. наличная, 26 корпус 1 литер а",2014,71,2,10,7818.4,59.940704,30.231382,spb,3.55,ул. наличная
23249,"ул. профсоюзная, 41",2010,103,1,26,12298.0,55.669889,37.556262,moscow,3.9615384615384617,ул. профсоюзная
18301,"ул. онежская, 36",1967,179,9,5,7651.9,55.859686,37.510978,moscow,3.977777777777778,ул. онежская
22797,"шмитовский проезд, 46 корпус 2",1975,86,1,14,3910.5,55.756108,37.520015,moscow,6.142857142857143,шмитовский проезд
21073,"ул. 7-я текстильщиков, 7 корпус 1",1954,55,3,5,3744.0,55.697189,37.749122,moscow,3.6666666666666665,ул. 7-я текстильщиков
49688,"ул. лукина, 2/15",1984,270,3,16,13767.6,55.858225,49.089975,kazan,5.625,ул. лукина
18800,"ул. соколиной горы 5-я, 23 корпус 1",1963,100,5,5,4497.4,55.765159,37.739806,moscow,4.0,ул. соколиной горы 5-я
14159,"ул. изумрудная, 63/1",1955,32,3,3,1365.0,55.878612,37.693013,moscow,3.555555555555556,ул. изумрудная
31086,"ул. маршала тухачевского, 58",1965,76,4,5,3335.6,55.784825,37.458517,moscow,3.8,ул. маршала тухачевского
2130,"ул. 13-я парковая, 27 корпус 2",1963,84,4,6,3636.0,55.805063,37.810557,moscow,3.5,ул. 13-я парковая
46254,"ул. садовая, 125 литер б",1840,49,6,4,3249.37,59.917443,30.283924,spb,2.0416666666666665,ул. садовая
7233,"ковров пер., 20",1978,111,1,16,5270.0,55.742838,37.682979,moscow,6.9375,ковров пер.
40645,"ул. гаккелевская, 26 литер б",1992,179,2,12,8679.3,60.003988,30.25578,spb,7.458333333333333,ул. гаккелевская
42296,"пр-кт ветеранов, 12 литер а",1965,54,1,9,1918.4,59.84612,30.254792,spb,6.0,пр-кт ветеранов
4822,"ул. 1-я парковая, 5-7",1954,36,5,3,2267.2,55.789922,37.777311,moscow,2.4,ул. 1-я парковая
12611,"ул. нижегородская, 4 корпус 1",1967,84,1,12,3575.0,55.738323,37.677122,moscow,7.0,ул. нижегородская
26843,"пр-кт севастопольский, 1 корпус 1",1971,84,1,12,3609.1,55.694114,37.61017,moscow,7.0,пр-кт севастопольский
46369,"пр-кт светлановский, 71 корпус 2 литер а",1976,216,3,13,11233.0,60.020269,30.377672,spb,5.538461538461538,пр-кт светлановский
42165,"пр-кт кондратьевский, 18-20 литер а",1985,63,6,5,4255.8,59.963534,30.37981,spb,2.1,пр-кт кондратьевский
28940,"кавказский б-р, 47 корпус 2",1966,130,3,5,2824.0,55.626828,37.649292,moscow,8.666666666666668,кавказский б-р
27018,"сиреневый б-р, 71 корпус 2",1967,142,4,9,7102.0,55.804349,37.826655,moscow,3.9444444444444446,сиреневый б-р
19578,"ул. полбина, 12",1969,213,6,9,10352.6,55.689684,37.730859,moscow,3.9444444444444446,ул. полбина
33894,"пр-кт индустриальный, 15 литер а",1987,290,5,14,15714.7,59.941953,30.478355,spb,4.142857142857143,пр-кт индустриальный
36512,"ул. новороссийская, 8 корпус 1 литер з",1966,80,4,5,2099.3,59.997779,30.334553,spb,4.0,ул. новороссийская
5863,"грохольский пер., 30 корпус 1",1975,126,2,16,8077.3,55.776548,37.640354,moscow,3.9375,грохольский пер.
12224,"137а самаркандский бульвар кв-л, корпус 5",1996,275,5,14,18119.0,55.700045,37.81928,moscow,3.928571428571429,137а самаркандский бульвар кв-л
19370,"ул. перовская, 39 корпус 1",1986,194,4,12,8637.0,55.74637,37.779566,moscow,4.041666666666667,ул. перовская
13717,"ул. новокосинская, 27",1990,196,3,17,10729.5,55.742017,37.8623,moscow,3.843137254901961,ул. новокосинская
10981,"ул. 1-я владимирская, 19/1",1958,68,4,5,5059.0,55.756893,37.77599,moscow,3.4,ул. 1-я владимирская
8918,"3-й михалковский пер., 4а",1960,80,4,5,3447.6,55.835281,37.532538,moscow,4.0,3-й михалковский пер.
34585,"ул. звенигородская, 6 литер а",1826,72,11,4,6239.4,59.922282,30.337005,spb,1.6363636363636365,ул. звенигородская
16404,"ул. кусковская, 47",1977,96,1,14,2601.0,55.744313,37.794352,moscow,6.857142857142857,ул. кусковская
7361,"ш. щелковское, 66",2015,156,3,14,8822.0,55.809995,37.80612,moscow,3.7142857142857135,ш. щелковское
21345,"ул. большая очаковская, 24",1995,92,3,10,6208.4,55.682305,37.454654,moscow,3.066666666666667,ул. большая очаковская
33925,"ул. благодатная, 20 литер а",1967,144,3,9,6507.0,59.876246,30.31603,spb,5.333333333333333,ул. благодатная
8195,"ул. рогова, 16",1964,72,1,9,2758.9,55.796395,37.458669,moscow,8.0,ул. рогова
43097,"ул. бухарестская, 86 корпус 3 литер а",1966,134,7,5,6056.7,59.864643,30.390303,spb,3.828571428571428,ул. бухарестская
31318,"п. филимонковское, ул. генерала трошева, 36",2012,27,3,3,1347.6,55.565529,37.34382,moscow,3.0,п. филимонковское
21405,"ул. маршала савицкого, 32",2009,344,6,17,19413.3,55.502773,37.602085,moscow,3.372549019607843,ул. маршала савицкого
39714,"пр-кт новоизмайловский, 44 корпус 4 литер а",1962,98,5,5,4476.89,59.854974,30.309221,spb,3.92,пр-кт новоизмайловский
